name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Andover MA,2021-05-14T21:00:00,64,64,38.4,38.84,0,,,0,0,,0.5,344,1020.1,83.1,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-14T22:00:00,59.1,59.1,37.8,44.92,0,,,0,0,,0.3,334,1020.5,28,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-14T23:00:00,57.6,57.6,39.5,50.82,0,,,0,0,,3.9,214,1020.6,8.6,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T00:00:00,56.1,56.1,42.4,59.98,0,,,0,0,,3.1,231,1021,79,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T01:00:00,55.2,55.2,41.1,58.98,0,,,0,0,,0.5,341,1021,1.8,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T02:00:00,52.1,52.1,41.3,66.48,0,,,0,0,,2.8,214,1021.1,8.2,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T03:00:00,51.8,51.8,42.1,69.22,0,,,0,0,,0.6,353,1021.4,2.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T04:00:00,50.3,50.3,42.4,74.23,0,,,0,0,,3.4,223,1021.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T05:00:00,48.3,47.6,42.3,79.72,0,,,0,0,,3.1,210,1021.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T06:00:00,48.2,48.2,42.3,79.95,0,,,0,0,,0,0,1022.2,0,9.9,13,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T07:00:00,52.9,52.9,44.4,72.75,0,,,0,0,,2.8,214,1022.8,1.8,9.9,52,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T08:00:00,59.5,59.5,45.2,59.15,0,,,0,0,,0.3,356,1023.1,1.8,9.9,276,1,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T09:00:00,67,67,45.5,45.94,0,,,0,0,,4.2,311,1023.3,0,9.9,495,1.8,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T10:00:00,71.3,71.3,44.9,38.72,0,,,0,0,,3.1,300,1023.3,0,9.9,719,2.6,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T11:00:00,73.7,73.7,40,29.61,0,,,0,0,,5.9,140,1023.2,23.1,9.9,837,3,8,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T12:00:00,75.4,75.4,39.8,27.68,0,,,0,0,,7.3,169,1022.9,0,9.9,934,3.4,9,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T13:00:00,73.4,73.4,38.8,28.51,0,,,0,0,,8.9,137,1022.4,47.7,9.9,400,1.4,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T14:00:00,71.6,71.6,38.9,30.42,0,,,0,0,,11.1,146,1022.2,24.9,9.9,375,1.4,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T15:00:00,74.4,74.4,39.7,28.57,0,,,0,0,16.1,10.8,122,1021.9,5.9,9.9,787,2.8,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T16:00:00,74.4,74.4,39.3,28.19,0,,,0,0,16.1,8.7,141,1021.4,3.3,9.9,611,2.2,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T17:00:00,73.6,73.6,38.8,28.29,0,,,0,0,17.2,8.9,133,1020.9,3.3,9.9,346,1.2,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T18:00:00,73.6,73.6,41.5,31.51,0,,,0,0,,7.8,156,1020.7,3.3,9.9,157,0.6,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T19:00:00,72.4,72.4,41.5,32.69,0,,,0,0,21.9,4.3,158,1020.7,41.8,9.9,75,0.3,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T20:00:00,69.2,69.2,40.5,35.12,0,,,0,0,,4.9,186,1020.9,28,9.9,16,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T21:00:00,66.3,66.3,39.4,37.14,0,,,0,0,,5.9,168,1021.2,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T22:00:00,64.5,64.5,38.4,38.19,0,,,0,0,,4.7,191,1021.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-15T23:00:00,59.2,59.2,40.2,49.34,0,,,0,0,,5.4,227,1021.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T00:00:00,57.7,57.7,39.9,51.32,0,,,0,0,,4.8,190,1021.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T01:00:00,56.9,56.9,41,55.36,0,,,0,0,,4.7,201,1022.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T02:00:00,54,54,39.8,58.66,0,,,0,0,,0.5,341,1021.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T03:00:00,53.8,53.8,39,57.12,0,,,0,0,,3.4,201,1022,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T04:00:00,53.9,53.9,39,56.96,0,,,0,0,,4.3,206,1022.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T05:00:00,52,52,41,66.05,0,,,0,0,,4.3,223,1022.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T06:00:00,54.3,54.3,39.1,56.22,0,,,0,0,,6.3,193,1023,29,9.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T07:00:00,56.1,56.1,44,63.58,0,,,0,0,,4.7,198,1023.3,5.9,9.9,87,0.3,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T08:00:00,61.1,61.1,44.1,53.54,0,,,0,0,,1,326,1023.8,56.4,9.9,136,0.5,1,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T09:00:00,65.3,65.3,43.4,44.88,0,,,0,0,,5,258,1024,89.5,9.9,153,0.6,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T10:00:00,70.1,70.1,42.4,36.78,0,,,0,0,,6.8,268,1023.9,38.4,9.6,475,1.7,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T11:00:00,73.9,73.9,42.3,32.11,0,,,0,0,,8.9,228,1023.5,5.9,9.9,830,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T12:00:00,74.1,74.1,41.9,31.45,0,,,0,0,,5.2,260,1023,52.6,9.9,753,2.7,8,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T13:00:00,73.2,73.2,39.1,29.05,0,,,0,0,,7.6,315,1022.5,89,9.9,551,2,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T14:00:00,73.9,73.9,39.6,28.87,0,,,0,0,,7.2,120,1022.2,33.9,9.9,880,3.2,9,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T15:00:00,75.7,75.7,39.7,27.28,0,,,0,0,,6.3,96,1021.7,5.9,9.9,851,3.1,9,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T16:00:00,74.1,74.1,38.7,27.73,0,,,0,0,23,9.3,155,1021.4,29,9.9,712,2.6,7,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T17:00:00,70,70,41.8,35.96,0,,,0,0,,7.5,148,1021.8,83.1,9.9,265,1,3,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T18:00:00,69.8,69.8,42.3,36.95,0,,,0,0,,6.3,210,1022.3,57.1,9.9,215,0.8,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T19:00:00,66.3,66.3,44.7,45.56,0.01,,,0,0,18.3,7.9,162,1023,92.3,9.9,58,0.2,1,,"Rain, Overcast",rain,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T20:00:00,65.3,65.3,43.8,45.6,0,,,0,0,16.1,6.9,194,1022.9,89,9.9,17,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T21:00:00,61.9,61.9,44.2,52.16,0,,,0,0,,6,209,1023,88.5,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T22:00:00,60.8,60.8,45.1,56.15,0,,,0,0,,3,231,1023.6,46.3,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-16T23:00:00,60.5,60.5,45.2,57.05,0,,,0,0,,5.4,229,1023.5,41.8,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T00:00:00,59.3,59.3,44.3,57.51,0,,,0,0,,4.3,249,1023.6,23.1,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T01:00:00,54.4,54.4,45.2,71.15,0,,,0,0,,0.3,349,1023.1,9.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T02:00:00,52,52,45.1,77.05,0,,,0,0,,3.1,212,1023,8.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T03:00:00,51.1,51.1,45,79.47,0,,,0,0,,0,0,1023,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T04:00:00,50.8,50.8,45.1,80.54,0,,,0,0,,4.9,109,1023.6,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T05:00:00,48.4,48.4,44.1,84.99,0,,,0,0,,0.2,10,1023.9,80.4,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T06:00:00,48.4,48.4,44,84.74,0,,,0,0,,0.3,354,1024.5,8.7,9.9,14,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T07:00:00,53.6,53.6,47.2,78.92,0,,,0,0,,0,0,1025.2,0,9.9,49,0.2,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T08:00:00,60.3,60.3,48.9,66.07,0,,,0,0,,3.5,291,1025.8,0,9.9,296,1.1,3,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T09:00:00,64.3,64.3,47.2,53.85,0,,,0,0,,3.8,293,1025.8,0,9.9,551,2,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T10:00:00,67.1,67.1,47.4,49.07,0,,,0,0,,0.8,356,1025.7,0,9.9,705,2.5,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T11:00:00,70.3,70.3,45.3,40.6,0,,,0,0,,3.2,216,1025.4,0,9.9,829,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T12:00:00,73.1,73.1,45.3,36.95,0,,,0,0,,0.8,9,1024.9,1.5,9.9,909,3.3,9,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T13:00:00,72.9,72.9,44.8,36.55,0,,,0,0,,3.4,216,1024.5,77.8,9.9,481,1.7,5,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T14:00:00,73.7,73.7,44.2,34.85,0,,,0,0,,6.2,132,1024.2,98.2,9.9,574,2.1,6,,Overcast,cloudy,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T15:00:00,74.5,74.5,47,37.58,0,,,0,0,17.2,8.4,87,1023.9,26.4,9.9,903,3.3,9,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T16:00:00,75,75,45.6,35.18,0,,,0,0,,6.1,128,1023.5,3.3,9.9,527,1.9,5,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T17:00:00,72.8,72.8,45.9,38.21,0,,,0,0,,8.5,129,1023.6,3.3,9.9,209,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T18:00:00,71.1,71.1,45.6,40.03,0,,,0,0,,7,103,1023.7,3.3,9.9,226,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T19:00:00,68.5,68.5,46.3,44.99,0,,,0,0,,5.1,128,1023.8,0,9.9,35,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T20:00:00,64.4,64.4,45.3,49.96,0,,,0,0,,0.9,42,1024,1.8,9.9,12,0,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T21:00:00,60.7,60.7,46.5,59.3,0,,,0,0,,0.2,340,1024.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T22:00:00,56.1,56.1,47.3,72.06,0,,,0,0,,0,0,1024.9,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-17T23:00:00,53.9,53.9,47.3,78.2,0,,,0,0,,2.8,232,1024.7,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T00:00:00,54.7,54.7,47.2,75.7,0,,,0,0,,3.9,214,1024.5,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T01:00:00,53.7,53.7,47.3,78.82,0,,,0,0,,3.9,223,1024.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T02:00:00,51.8,51.8,46.2,81.29,0,,,0,0,,0,0,1023.8,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T03:00:00,51.2,51.2,46.1,82.68,0,,,0,0,,3.9,214,1023.4,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T04:00:00,51.8,51.8,46.1,80.67,0,,,0,0,,4.3,203,1023.5,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T05:00:00,51.2,51.2,46.1,82.68,0,,,0,0,,5.3,211,1023.8,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T06:00:00,53.6,53.6,46.1,75.64,0,,,0,0,,4.9,223,1023.8,0,9.9,17,0.1,0,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T07:00:00,53.9,53.9,47.1,77.6,0,,,0,0,,4.9,214,1024.1,0,9.9,60,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T08:00:00,59.2,59.2,48.3,67.04,0,,,0,0,,3.7,300,1024.5,0,9.9,209,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T09:00:00,64.4,64.4,48.3,55.87,0,,,0,0,,5,229,1024.4,0,9.9,421,1.5,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T10:00:00,73,73,48,41.22,0,,,0,0,,9.1,282,1024,0,9.9,692,2.5,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T11:00:00,75.9,75.9,47.3,36.29,0,,,0,0,,7,283,1023.6,0,9.9,820,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T12:00:00,78.2,78.2,46.4,32.5,0,,,0,0,21.9,9.7,281,1023.2,3.3,9.9,801,2.9,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T13:00:00,78.4,78.4,46.2,32.09,0,,,0,0,20.8,13.3,290,1022.4,47.8,9.9,587,2.1,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T14:00:00,78.4,78.4,46.3,32.23,0,,,0,0,22.1,15.6,300,1021.6,37.7,9.9,861,3.1,9,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T15:00:00,79.3,79.3,46.3,31.29,0,,,0,0,24.8,17.1,291,1021.2,87.7,9.9,710,2.6,7,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T16:00:00,79.5,79.5,44.6,29.16,0,,,0,0,25.6,11.6,291,1020.4,50,9.9,629,2.3,6,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T17:00:00,79.4,79.4,45.3,30.1,0,,,0,0,17.3,10.5,299,1020.1,26.4,9.9,369,1.3,4,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T18:00:00,79.2,79.2,45.2,30.06,0,,,0,0,20.1,11,311,1020.6,6,9.9,249,0.9,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T19:00:00,77,77,44.4,31.41,0,,,0,0,,7.9,310,1020.4,8.7,9.9,60,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T20:00:00,74.7,74.7,44.6,34.1,0,,,0,0,,3.3,302,1020.5,74.5,9.9,22,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T21:00:00,71.6,71.6,45.5,39.28,0,,,0,0,,4.7,307,1021.6,11.5,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T22:00:00,70.4,70.4,46.7,42.68,0,,,0,0,,3.6,311,1021.6,31.3,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-18T23:00:00,67.7,67.7,48.3,49.83,0,,,0,0,,0,0,1021.9,6.7,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T00:00:00,64,64,49.2,58.71,0,,,0,0,,2.8,214,1022.2,1.8,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T01:00:00,60.9,60.9,50.2,67.84,0,,,0,0,,0.3,349,1022.3,1.8,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T02:00:00,61.6,61.6,50.1,66.06,0,,,0,0,,2.8,214,1022.1,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T03:00:00,61.7,61.7,50.1,65.7,0,,,0,0,,0.5,351,1022.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T04:00:00,62.5,62.5,49.1,61.5,0,,,0,0,,3.5,320,1022.3,0,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T05:00:00,61.5,61.5,49.1,63.73,0,,,0,0,,5.4,338,1022.8,76.3,9.9,,,0,,Partially cloudy,partly-cloudy-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T06:00:00,61.4,61.4,48.2,61.91,0,,,0,0,,4.6,357,1023.6,52.6,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T07:00:00,61.3,61.3,48.2,62.04,0,,,0,0,,9.6,20,1025,4.5,9.9,51,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T08:00:00,63.3,63.3,49.2,60.03,0,,,0,0,,1.3,11,1025.8,84.2,9.9,203,0.7,2,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T09:00:00,67,67,40.9,38.56,0,,,0,0,,9.2,32,1026.2,0,9.9,555,2,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T10:00:00,69.3,69.3,38.7,32.68,0,,,0,0,,8,35,1026.3,0,9.9,708,2.5,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T11:00:00,71.8,71.8,40.1,31.67,0,,,0,0,,4.8,72,1026.3,0,9.9,808,2.9,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T12:00:00,73.7,73.7,40.1,29.77,0,,,0,0,,4,58,1026.3,0,9.9,864,3.1,9,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T13:00:00,76.5,76.5,40.6,27.58,0,,,0,0,,6.8,107,1026,0,9.9,889,3.2,9,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T14:00:00,77.2,77.2,41.6,28.04,0,,,0,0,,6.9,138,1025.4,0,9.9,844,3,8,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T15:00:00,77.5,77.5,42.4,28.62,0,,,0,0,,1.9,41,1025.2,0,9.9,725,2.6,7,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T16:00:00,74,74,42.8,32.68,0,,,0,0,,6.3,156,1025.4,0,9.9,566,2,6,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T17:00:00,72.3,72.3,40.9,32.09,0,,,0,0,,6.3,122,1025.6,0,9.9,422,1.5,4,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T18:00:00,70.4,70.4,41.5,35.03,0,,,0,0,,6.3,126,1025.7,0,9.9,220,0.8,2,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T19:00:00,68.7,68.7,39.7,34.56,0,,,0,0,,4.1,120,1026.1,9.7,9.9,50,0.2,1,,Clear,clear-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T20:00:00,64.8,64.8,37.2,36.03,0,,,0,0,,5.7,120,1026.8,25.8,9.9,18,0.1,0,,Partially cloudy,partly-cloudy-day,"KLWM,KBED,F5795,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T21:00:00,61,61,39.1,44.31,0,,,0,0,,3,219,1027.5,4.9,9.9,,,0,,Clear,clear-night,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
Andover MA,2021-05-19T22:00:00,62.6,62.6,37.3,39.02,0,,,0,0,,3.2,87,1028.2,92.2,9.9,,,0,,Overcast,cloudy,"KLWM,KBED,KBVY,72505914702,74490494723,72508854733"
